package,repository,revision,path,line,kind,declaration
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/ExceptionalPrimes.lean,32,theorem,brothers_mod_191_Nodup
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/ExceptionalPrimes.lean,33,theorem,brothers_mod_191_card
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/ExceptionalPrimes.lean,36,theorem,brothers_mod_p5_Nodup
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/ExceptionalPrimes.lean,41,theorem,brothers_in_desert
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/ExceptionalPrimes.lean,42,theorem,brothers_V_positive
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/ExceptionalPrimes.lean,45,theorem,brothers_exceptional_clean
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/FibonacciChain.lean,5,def,weyl_phase
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/FibonacciChain.lean,7,def,weyl_points
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/FibonacciChain.lean,10,def,weyl_gaps
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/GapHamming.lean,19,def,min_gap
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/GapHamming.lean,26,def,min_gap_191
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/GapHamming.lean,27,def,min_gap_36863
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/GapHamming.lean,32,theorem,gap_191_pos
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/GapHamming.lean,35,theorem,gap_36863_pos
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/GapHamming.lean,38,theorem,gap_193_collision
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/GapHamming.lean,41,def,hamming
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/GapHamming.lean,43,def,min_hamming
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/GapHamming.lean,49,theorem,hamming_ge_2
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/H4Throat.lean,29,theorem,inv_
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/H4Throat.lean,35,theorem,convergent_error
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/H4Throat.lean,46,theorem,H4_throat_is_FibonacciChain
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/H4Throat.lean,49,theorem,H4_three_boundaries
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/H4Throat.lean,52,theorem,H4_no_overlap
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/H4Tower.lean,13,def,H4_56_points
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/H4Tower.lean,19,def,H4_90_points
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/H4Tower.lean,28,def,H4_146_points
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/H4Tower.lean,41,def,weyl_gaps_of
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/H4Tower.lean,49,theorem,H4_56_count
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/H4Tower.lean,50,theorem,H4_56_gaps
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/H4Tower.lean,51,theorem,H4_56_sum
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/H4Tower.lean,52,theorem,H4_90_count
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/H4Tower.lean,53,theorem,H4_90_gaps
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/H4Tower.lean,54,theorem,H4_90_sum
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/H4Tower.lean,55,theorem,H4_146_count
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/H4Tower.lean,56,theorem,H4_146_gaps
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/H4Tower.lean,57,theorem,H4_146_sum
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/H4Tower.lean,59,theorem,tower_inflation_56_90
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/H4Tower.lean,63,theorem,tower_inflation_90_146
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/H4Tower.lean,67,def,H4_600cell_vertices
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/H4Tower.lean,69,theorem,H4_56_relation_600cell
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/H4Tower.lean,72,theorem,density_tower_56
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/H4Tower.lean,73,theorem,density_tower_90
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/H4Tower.lean,74,theorem,density_tower_146
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/H4Tower.lean,76,theorem,H4_tower_certified
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/PrimesInPi.lean,11,def,alpha0_num
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/PrimesInPi.lean,12,def,alpha0_den
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/PrimesInPi.lean,14,def,alpha0_rat
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/PrimesInPi.lean,16,def,frac_rat_nat
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/PrimesInPi.lean,17,def,dist_rat_nat
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/PrimesInPi.lean,21,def,is_exceptional_rat
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/PrimesInPi.lean,25,def,S4
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/PrimesInPi.lean,27,def,S5
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/PrimesInPi.lean,30,def,exceptional_upto_1000
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/PrimesInPi.lean,33,theorem,exceptional_upto_1000_eq
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/PrimesInPi.lean,35,theorem,S4_prime
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/PrimesInPi.lean,36,theorem,S4_exceptional
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/PrimesInPi.lean,41,def,desert_192_1000
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/PrimesInPi.lean,45,theorem,desert_192_1000_empty
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/PrimesInPi.lean,48,theorem,p5_prime
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/PrimesInPi.lean,59,def,is_exceptional_real
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/PrimesInPi.lean,64,theorem,brothers_in_desert_rat
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/PrimesInPi.lean,65,theorem,brothers_not_exceptional
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/PrimesInPi.lean,68,theorem,primes_in_pi_clean
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/TwinPrimes.lean,8,def,twin_pairs
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/TwinPrimes.lean,10,def,brothers_mod
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/TwinPrimes.lean,14,theorem,brothers_avoid_twin_11_13
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/TwinPrimes.lean,19,theorem,brothers_avoid_twin_17_19
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/TwinPrimes.lean,24,theorem,brothers_avoid_twin_191_193
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/TwinPrimes.lean,29,theorem,mod_13_distinct
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/TwinPrimes.lean,30,theorem,mod_19_distinct
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/TwinPrimes.lean,33,theorem,mod_191_Nodup
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/TwinPrimes.lean,36,theorem,mod_193_distinct
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/TwinPrimes.lean,39,theorem,mod_17_19_product_Nodup
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/TwinPrimes.lean,40,theorem,mod_191_193_product_Nodup
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/TwinPrimes.lean,43,theorem,mod_11_13_product_distinct
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Family/TwinPrimes.lean,46,theorem,brothers_twin_clean
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Lindelof/GrowthBoundReal.lean,11,theorem,poussin_reused
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Lindelof/GrowthBoundReal.lean,15,theorem,zeta_pointwise_bound
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Lindelof/GrowthBoundReal.lean,18,theorem,zeta_growth_exp_bound
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Lindelof/GrowthBoundReal.lean,31,def,LindelofHypothesis
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Lindelof/GrowthBoundReal.lean,34,def,RHImpliesLindelof
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Lindelof/LindelofBridge.lean,9,theorem,bridge_uses_poussin
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Lindelof/LindelofBridge.lean,13,theorem,bridge_growth_exp
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Lindelof/LindelofBridge.lean,16,theorem,bridge_pointwise
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Lindelof/LindelofBridge.lean,23,def,LindelofForZeta
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Lindelof/LindelofBridge.lean,24,def,RH_Gives_Lindelof
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,MathlibFix/ComplexLogFix.lean,46,lemma,complex_log_exp_eq
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,MathlibFix/ComplexLogFix.lean,55,lemma,log_mul_eq_add_log_iff
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,MathlibFix/ComplexLogFix.lean,60,lemma,log_mul_fix
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,MathlibFix/ComplexLogFix.lean,70,lemma,arg_continuous_fix
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,MathlibFix/ComplexLogFix.lean,79,lemma,riemannZeta_ne_zero_of_one_lt_re
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,MathlibFix/ComplexLogFix.lean,81,lemma,zeta_ne_zero_of_one_lt_re
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,MathlibFix/ComplexLogFix.lean,107,lemma,zeta_log_bound
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Protocol/Chain.lean,5,def,ChainCertificate
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Protocol/Chain.lean,6,theorem,chain_closed
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Route/RouteA.lean,31,def,ArakelovPairing_143
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Route/RouteA.lean,38,def,HeckeSelfIntersection_143
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Route/RouteA.lean,56,def,AbbesUllmo_Equidistribution
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Route/RouteA.lean,71,def,RouteA_WeilSum_SpectralLink
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Route/RouteA.lean,82,def,RouteA_PositivityToGRH
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Route/RouteA.lean,95,theorem,X0_143_genus
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Route/RouteA.lean,100,theorem,neron_tate_nonneg
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Route/RouteA.lean,104,theorem,diagonal_arakelov_nonneg
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Route/RouteA.lean,127,theorem,routeA_rh
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Route/RouteB.lean,30,def,RamanujanBound
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Route/RouteB.lean,35,def,SpectralGap_KimSarnak
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Route/RouteB.lean,38,theorem,spectral_gap_value
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Route/RouteB.lean,41,axiom,ramanujan_deligne
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Route/RouteB.lean,68,axiom,CS4_ge_lb
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Route/RouteB.lean,71,axiom,CS5_ge_lb
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Route/RouteB.lean,77,lemma,sqrt_13_lt_362
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Route/RouteB.lean,82,lemma,sqrt_32_lt_566
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Route/RouteB.lean,87,lemma,sqrt_408_lt_2021
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Route/RouteB.lean,93,theorem,CS4_gt_2sqrt13
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Route/RouteB.lean,97,theorem,CS4_gt_2sqrt32
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Route/RouteB.lean,101,theorem,CS5_gt_2sqrt408
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Route/RouteB.lean,110,def,BostConnesGRH
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Route/RouteB.lean,113,axiom,bost_connes_thm6
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Route/RouteB.lean,121,theorem,step1_spectral_gap
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Route/RouteB.lean,124,theorem,step2_ramanujan
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Route/RouteB.lean,127,theorem,step3_M9_X0143_GRH
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Route/RouteB.lean,131,theorem,step4_M9_all_140
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Route/RouteB.lean,142,theorem,step5_M10_p5
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Route/RouteB.lean,156,def,RouteB_certificate
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Route/RouteD.lean,30,theorem,arakelov_c_s4_closed
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Route/RouteD.lean,34,theorem,arakelov_hasse_closed
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Route/RouteD.lean,52,theorem,Superbrick_FE_base
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Route/RouteD.lean,58,theorem,Superbrick_SmallDenom
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Route/RouteD.lean,65,theorem,rational_contradicts_brothers
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Route/RouteD.lean,75,theorem,routeD_closed
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Route/RouteD.lean,91,theorem,routeD_rh
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,SelfSymmetry/ClayWitness.lean,13,theorem,has_poussin
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,SelfSymmetry/ClayWitness.lean,16,theorem,has_growth
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,SelfSymmetry/ClayWitness.lean,19,theorem,has_Re1_zero_free
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,SelfSymmetry/ClayWitness.lean,22,theorem,has_self_symmetry
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,SelfSymmetry/ClayWitness.lean,26,def,ClayWitnessReady
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,SelfSymmetry/ClayWitness.lean,30,theorem,clay_witness_partial
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,SelfSymmetry/Core.lean,14,theorem,core_brothers_35
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,SelfSymmetry/Core.lean,15,theorem,core_brothers_Nodup
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,SelfSymmetry/Core.lean,16,theorem,core_brothers_desert
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,SelfSymmetry/Core.lean,17,theorem,core_brothers_mod211
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,SelfSymmetry/Core.lean,18,theorem,core_brothers_pop6
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,SelfSymmetry/Core.lean,22,theorem,core_leader
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,SelfSymmetry/Core.lean,23,theorem,core_leader_factor
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,SelfSymmetry/Core.lean,26,theorem,core_hamming_ge2
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,SelfSymmetry/Core.lean,29,theorem,self_symmetry_clean
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,SelfSymmetry/Desert.lean,14,theorem,desert_exceptional_eq
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,SelfSymmetry/Desert.lean,18,theorem,desert_empty_192_1000
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,SelfSymmetry/Desert.lean,22,theorem,desert_mod191_Nodup
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,SelfSymmetry/Desert.lean,31,theorem,desert_product_Nodup
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,SelfSymmetry/Desert.lean,37,theorem,desert_clean
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,SelfSymmetry/JitterSymmetry.lean,13,theorem,jitter_Nodup_1419
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,SelfSymmetry/JitterSymmetry.lean,15,theorem,jitter_emi_reduction
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,SelfSymmetry/JitterSymmetry.lean,18,theorem,jitter_alpha0_irrational
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,SelfSymmetry/JitterSymmetry.lean,21,theorem,jitter_clean
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,SelfSymmetry/TwinWormhole.lean,12,def,W1
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,SelfSymmetry/TwinWormhole.lean,13,def,W2
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,SelfSymmetry/TwinWormhole.lean,14,def,W3
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,SelfSymmetry/TwinWormhole.lean,17,theorem,twin_191_193_clean
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,SelfSymmetry/TwinWormhole.lean,23,theorem,wormhole_mod191_Nodup
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,SelfSymmetry/TwinWormhole.lean,25,theorem,wormhole_mod193_not_Nodup
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,SelfSymmetry/TwinWormhole.lean,28,theorem,wormhole_product_11_13_not_Nodup
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,SelfSymmetry/TwinWormhole.lean,29,theorem,wormhole_product_W3_Nodup
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,SelfSymmetry/TwinWormhole.lean,32,theorem,wormhole_W1_W2
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,SelfSymmetry/TwinWormhole.lean,33,theorem,wormhole_W3_eq
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,SelfSymmetry/TwinWormhole.lean,36,theorem,twin_wormhole_clean
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Siegel/SiegelZeroFree.lean,7,def,SiegelZeroFree
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Siegel/SiegelZeroFree.lean,8,theorem,siegel_poussin
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Siegel/SiegelZeroFreeElementary.lean,35,lemma,eta_antitone
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Siegel/SiegelZeroFreeElementary.lean,46,lemma,eta_tends_zero
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Siegel/SiegelZeroFreeElementary.lean,52,lemma,factor_neg
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Siegel/SiegelZeroFreeElementary.lean,61,lemma,eta_pair_nonneg
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Siegel/SiegelZeroFreeElementary.lean,64,lemma,one_sub_half_pow_pos
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Siegel/SiegelZeroFreeElementary.lean,69,lemma,eta_pair_zero_pos
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Siegel/SiegelZeroFreeElementary.lean,77,lemma,eta_pair_partial
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Siegel/SiegelZeroFreeElementary.lean,95,theorem,eta_pos
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Siegel/SiegelZeroFreeElementary.lean,112,theorem,zeta_no_real_zero_core
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Siegel/SiegelZeroFreeRe1.lean,8,theorem,poussin_cos_combo_nonneg
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Siegel/SiegelZeroFreeRe1.lean,15,def,SiegelZeroFreeRe1
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Towers/Common/Conductor.lean,3,def,N_143
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Towers/Common/Conductor.lean,4,def,g_X0_143
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Towers/Common/Conductor.lean,5,def,h_neg143
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Towers/Common/Conductor.lean,6,def,p5_BDP
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Towers/Common/Conductor.lean,7,def,phi_143
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Towers/Common/Conductor.lean,8,def,S14_card
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Towers/Common/Conductor.lean,9,theorem,N_times_g
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Towers/Common/Conductor.lean,10,theorem,phi_143_eq
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Towers/Common/Conductor.lean,11,theorem,N_eq_11_times_13
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Towers/Common/Conductor.lean,12,theorem,phi_143_eq_g_times_S14_plus
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Towers/RH/Arakelov/AbbesUllmo.lean,52,abbrev,genusOf
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Towers/RH/Arakelov/AbbesUllmo.lean,70,theorem,abbes_ullmo_1996_1_2
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Towers/RH/Arakelov/AbbesUllmo.lean,85,theorem,h2_weil_transfer_abbes_ullmo
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Towers/RH/Axioms.lean,47,def,BC6_SelbergTrace_Surface_143
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Towers/RH/Axioms.lean,58,def,KimSarnak_Weil_OPEN
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Towers/RH/Axioms.lean,64,def,BC6_Trace_OPEN
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Towers/RH/Axioms.lean,70,def,Langlands_Weil_OPEN
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Towers/RH/Bridge143.lean,41,theorem,lambda_1_143_pos
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Towers/RH/Bridge143.lean,52,theorem,bc6_explicit_formula_143
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Towers/RH/Bridge143.lean,65,theorem,grh_143a1
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Towers/RH/Bridge143.lean,79,def,GRH_to_RH_Descent_143_OPEN
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,Towers/RH/Bridge143.lean,99,theorem,RH_certificate_backed
